Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,AltTitle.other,Title,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription-NO,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title,Program,IIIF Manifest URL
ark:/13030/m5tv2gs9,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0248,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,أطفال من عائلة يلهون في إحدى الحدائق العامة,Children Playing in a Public Park,A black-and-white photograph showing children from al-Khatib Family playing in a public park in Kuwait.|~|صورة غير ملونة يظهر فيها أطفال من عائلة الخطيب يلهون في إحدى الحدائق العامة في الكويت.,,black-and-white photographs,ara,still image,1960s; Date created,1960/1969,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,3921.0,5511.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/53609_ca_object_representations_media_150655_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/16885_ca_object_representations_media_150655_original.jpg,https://palarchive.org/index.php/Detail/objects/183217/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:52,15 March 2022 at 14:48:06,A black-and-white photograph showing children from al-Khatib Family playing in a public park in Kuwait.,صورة غير ملونة يظهر فيها أطفال من عائلة الخطيب يلهون في إحدى الحدائق العامة في الكويت.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5tv2gs9/manifest
ark:/13030/m5mt1jkv,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0249,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,نعيمة ومحمد الخطيب,A Photograph of Naʿimeh and Muhammad al-Khatib,A black-and-white photograph of Naʿimeh al-Khatib and her husband Muhammad al-Khatib.|~|صورة غير ملونة يظهر تظهر فيها نعيمة الخطيب وزوجها محمد الخطيب.,,black-and-white photographs,ara,still image,6 June 1958; Date created,1958-06-06,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,6926.0,4510.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/57110_ca_object_representations_media_150656_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/3075_ca_object_representations_media_150656_original.jpg,https://palarchive.org/index.php/Detail/objects/183218/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:52,15 March 2022 at 14:48:06,A black-and-white photograph of Naʿimeh al-Khatib and her husband Muhammad al-Khatib.,صورة غير ملونة يظهر تظهر فيها نعيمة الخطيب وزوجها محمد الخطيب.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5mt1jkv/manifest
ark:/13030/m55n3xkd,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0250,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,صفاء مصطفى أبو زيّاد في مرحلة الطفولة,A Photograph of Ṣafaʾ Muṣtafa abu Zayyad,A black-and-white photograph of Ṣafaʾ Muṣtafa abu Zayyad from al-Eizariya. The photograph was sent to Naʿimeh al-Khatib and her husband Muhammad al-Khatib in Kuwait. |~|صورة غير ملونة تظهر فيها صفاء مصطفى أبو زيّاد من بلدة العيزرية في مرحلة الطفولة وقد أرسلت صورتها كتذكار إلى نعيمة الخطيب وزوجها محمد الخطيب خلال اقامتهم بالكويت.,,black-and-white photographs,ara,still image,26 February 1964; Date created,1964-02-26,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,6426.0,4231.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/96598_ca_object_representations_media_150658_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/64102_ca_object_representations_media_150658_original.jpg,https://palarchive.org/index.php/Detail/objects/183219/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:52,15 March 2022 at 14:48:06,A black-and-white photograph of Ṣafaʾ Muṣtafa abu Zayyad from al-Eizariya. The photograph was sent to Naʿimeh al-Khatib and her husband Muhammad al-Khatib in Kuwait.,صورة غير ملونة تظهر فيها صفاء مصطفى أبو زيّاد من بلدة العيزرية في مرحلة الطفولة وقد أرسلت صورتها كتذكار إلى نعيمة الخطيب وزوجها محمد الخطيب خلال اقامتهم بالكويت.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm55n3xkd/manifest
ark:/13030/m5h20st0,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0252,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,حفلة زواج لعائلة الخطيب,A Photograph of a Wedding for al-Khatib Family,A colour photograph of a married couple from al-Khatib Family with guests and a clergyman on their wedding.|~|صورة ملونة يظهر فيها عروسان في يوم زواجهما وبجانبهما رجل دين وعدد من النساء الأخريات.,,color photographs,ara,still image,,,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,1892.0,2700.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/18644_ca_object_representations_media_150661_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/6202_ca_object_representations_media_150661_original.jpg,https://palarchive.org/index.php/Detail/objects/183221/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:52,15 March 2022 at 14:48:07,A colour photograph of a married couple from al-Khatib Family with guests and a clergyman on their wedding.,صورة ملونة يظهر فيها عروسان في يوم زواجهما وبجانبهما رجل دين وعدد من النساء الأخريات.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5h20st0/manifest
ark:/13030/m59s9gvh,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0253,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,زهير وسميّة الخطيب,A Photograph of Zuhair and Sumayya al-Khatib,A colour photograph of Zuhair and Sumayya al-Khatib from al-Eizariya.|~|صورة ملونة يظهر فيها زهير وسميّة الخطيب من بلدة العيزرية خلال مرحلة الطفولة.,,color photographs,ara,still image,,,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,2778.0,2260.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/40056_ca_object_representations_media_150662_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/46565_ca_object_representations_media_150662_original.jpg,https://palarchive.org/index.php/Detail/objects/183222/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:53,15 March 2022 at 14:48:07,A colour photograph of Zuhair and Sumayya al-Khatib from al-Eizariya.,صورة ملونة يظهر فيها زهير وسميّة الخطيب من بلدة العيزرية خلال مرحلة الطفولة.,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm59s9gvh/manifest
ark:/13030/m53v782s,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0254,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,أطفال من عائلة الخطيب,A Photograph of Children from al-Khatib Family,A black-and-white photograph showing children from al-Khatib Family in Kuwait. The photograph was sent to their aunt Naʿimeh al-Khatib.|~|صورة غير ملونة يظهر فيها طفلان من عائلة الخطيب، أرسلت صورتهما كتذكار إلى عمتهما نعيمة الخطيب خلال اقامتها في الكويت.,,black-and-white photographs,ara,still image,23 October 1966; Date created,1966-10-23,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,6871.0,4537.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/24334_ca_object_representations_media_150664_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/36988_ca_object_representations_media_150664_original.jpg,https://palarchive.org/index.php/Detail/objects/183223/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:53,15 March 2022 at 14:48:07,A black-and-white photograph showing children from al-Khatib Family in Kuwait. The photograph was sent to their aunt Naʿimeh al-Khatib.,صورة غير ملونة يظهر فيها طفلان من عائلة الخطيب، أرسلت صورتهما كتذكار إلى عمتهما نعيمة الخطيب خلال اقامتها في الكويت.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53v782s/manifest
ark:/13030/m52880g2,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0255,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,طفلة من عائلة الخطيب,A Photograph of a Little Girl from al-Khatib Family,A black-and-white photograph of a little girl from al-Khatib Family.|~|صورة غير ملونة تظهر فيها طفلة من عائلة الخطيب.,,black-and-white photographs,ara,still image,,,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,6926.0,4648.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/54117_ca_object_representations_media_150666_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/19729_ca_object_representations_media_150666_original.jpg,https://palarchive.org/index.php/Detail/objects/183224/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:53,15 March 2022 at 14:48:08,A black-and-white photograph of a little girl from al-Khatib Family.,صورة غير ملونة تظهر فيها طفلة من عائلة الخطيب.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm52880g2/manifest
ark:/13030/m5036hd8,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0256,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,عائلة سميّة وأحمد الخطيب,A Photograph of Sumayya and Ahmad al-Khatib's Family,"A black-and-white photograph of Ahmad Yusef al-Khatib with his wife Sumayya and their children Yusef, Ali, Musa, and Khalil.|~|صورة غير ملونة يظهر فيها أحمد يوسف الخطيب وزوجته سميّة وأطفالهما يوسف وعلي وموسى وخليل.",,black-and-white photographs,ara,still image,,,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,4593.0,6844.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/51121_ca_object_representations_media_150668_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/18407_ca_object_representations_media_150668_original.jpg,https://palarchive.org/index.php/Detail/objects/183225/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:53,15 March 2022 at 14:48:08,"A black-and-white photograph of Ahmad Yusef al-Khatib with his wife Sumayya and their children Yusef, Ali, Musa, and Khalil.",صورة غير ملونة يظهر فيها أحمد يوسف الخطيب وزوجته سميّة وأطفالهما يوسف وعلي وموسى وخليل.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5036hd8/manifest
ark:/13030/m51w35s5,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0257,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,أحد شبان عائلة الخطيب,A Photograph of a Man from al-Khatib Family,A black-and-white portrait of a man from al-Khatib Family. |~|صورة غير ملونة يظهر فيها أحد شبان عائلة الخطيب.,,black-and-white photographs,ara,still image,,,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,6704.0,4396.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/44257_ca_object_representations_media_150670_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/42068_ca_object_representations_media_150670_original.jpg,https://palarchive.org/index.php/Detail/objects/183226/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:53,15 March 2022 at 14:48:08,A black-and-white portrait of a man from al-Khatib Family.,صورة غير ملونة يظهر فيها أحد شبان عائلة الخطيب.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm51w35s5/manifest
ark:/13030/m5x42p8r,ark:/21198/z12z6r3w,,Work,240.0,0240.01.0258,The Na'ima Khatib Collection,Na'ima Khatib Sub-collection 1: Photographs,محمد يوسف الخطيب برفقة مجموعة من الأصدقاء,A Photograph of Muhammad Yusef al-Khatib with Friends,A black-and-white photograph of Muhammad Yusef al-Khatib with his friends on a trip in Kuwait.|~|أصورة غير ملونة يظهر فيها محمد يوسف الخطيب برفقة مجموعة من الأصدقاء خلال فترة اقامته في الكويت.,,black-and-white photographs,ara,still image,,,,,Culture and Arts|~|Social History|~|Women,,image/jpeg,4704.0,7010.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/256_ca_object_representations_media_150671_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/6/98351_ca_object_representations_media_150671_original.jpg,https://palarchive.org/index.php/Detail/objects/183227/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,acceptable; 226,,The Na'ima Khatib Collection   | Na'ima Khatib Sub-collection 1: Photographs,30 September 2019 at 13:34:53,15 March 2022 at 14:48:09,A black-and-white photograph of Muhammad Yusef al-Khatib with his friends on a trip in Kuwait.,أصورة غير ملونة يظهر فيها محمد يوسف الخطيب برفقة مجموعة من الأصدقاء خلال فترة اقامته في الكويت.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5x42p8r/manifest
